true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.005,1.0,933128875,False,25,0.005354086328674476,0.004705659429636816,0.006002513227712136,True
0.005,1.0,2021632534,False,24,0.0052252152750519995,0.0045767883760143395,0.0058736421740896595,True
0.005,1.0,1597501691,False,21,0.0044710038756765585,0.0038225769766388985,0.0051194307747142185,True
0.005,1.0,1282245665,False,25,0.005481557811661289,0.004833130912623629,0.006129984710698949,True
0.005,1.0,2001646566,False,25,0.005340989992600706,0.004692563093563046,0.005989416891638366,True
0.005,1.0,2009646903,False,23,0.005039215289557566,0.004390788390519906,0.005687642188595226,True
0.005,1.0,238977158,False,22,0.004866817032520742,0.004218390133483082,0.005515243931558402,True
0.005,1.0,1198230180,False,23,0.004994450114052632,0.004346023215014972,0.005642877013090292,True
0.005,1.0,1113026626,False,22,0.0047270092569223,0.00407858235788464,0.00537543615595996,True
0.005,1.0,1047345279,False,23,0.005075309541087485,0.004426882642049825,0.005723736440125145,True
0.005,2.0,1155689697,False,22,0.004690011685929875,0.004365798236411045,0.005014225135448706,True
0.005,2.0,487395147,False,22,0.004860213054317683,0.004535999604798852,0.005184426503836513,True
0.005,2.0,885034440,False,24,0.005281806171748564,0.004957592722229734,0.005606019621267395,True
0.005,2.0,687920198,False,23,0.004927754095048937,0.0046035406455301065,0.005251967544567767,True
0.005,2.0,1252965564,False,23,0.004920458060401893,0.004596244610883062,0.005244671509920723,True
0.005,2.0,772072247,False,23,0.005047357687773173,0.004723144238254343,0.005371571137292004,True
0.005,2.0,2030802228,False,23,0.004993716618743452,0.0046695031692246215,0.005317930068262282,True
0.005,2.0,531974968,False,21,0.004644701472046468,0.004320488022527638,0.0049689149215652985,True
0.005,2.0,1314482471,False,23,0.005061749223430118,0.004737535773911288,0.0053859626729489485,True
0.005,2.0,1317586976,False,23,0.005014879542877115,0.004690666093358284,0.005339092992395945,True
0.005,2.0,783038452,False,23,0.005061922950215356,0.004737709500696526,0.005386136399734186,True
0.005,2.0,1236437028,False,23,0.004934293918523119,0.0046100804690042884,0.005258507368041949,True
0.005,2.0,1816912565,False,23,0.0050417413991902275,0.004717527949671397,0.005365954848709058,True
0.005,2.0,2140774486,False,23,0.005002933805017779,0.004678720355498949,0.00532714725453661,True
0.005,2.0,215899346,False,22,0.0047718460290432545,0.004447632579524424,0.005096059478562085,True
0.005,2.0,1462110340,False,23,0.004978477923873961,0.004654264474355131,0.0053026913733927915,True
0.005,2.0,505800901,False,24,0.005211345660186079,0.004887132210667248,0.005535559109704909,True
0.005,2.0,1257204383,False,22,0.0048591575447729735,0.004534944095254143,0.005183370994291804,True
0.005,2.0,429922018,False,25,0.005354133971112658,0.005029920521593827,0.005678347420631488,True
0.005,2.0,833784552,False,23,0.004896450892980884,0.004572237443462053,0.005220664342499714,True
0.005,2.0,454043265,False,23,0.0050724913533237975,0.004748277903804967,0.005396704802842628,True
0.005,2.0,2036142551,False,22,0.004861849564959756,0.004537636115440925,0.005186063014478586,True
0.005,2.0,309433186,False,23,0.005061312033744015,0.004737098584225184,0.005385525483262845,True
0.005,2.0,1242075376,False,23,0.005039672045284136,0.004715458595765306,0.0053638854948029665,True
0.005,2.0,278917737,False,23,0.005060558830936782,0.004736345381417951,0.005384772280455612,True
0.005,2.0,996480712,False,23,0.005033716689704338,0.004709503240185507,0.005357930139223168,True
0.005,2.0,318861156,False,23,0.004908702387313971,0.00458448893779514,0.005232915836832801,True
0.005,2.0,19570831,False,23,0.004961823480462877,0.004637610030944046,0.005286036929981707,True
0.005,2.0,2036229330,False,24,0.005091221611712305,0.0047670081621934745,0.005415435061231135,True
0.005,2.0,183950187,False,22,0.004846194597506113,0.004521981147987283,0.0051704080470249434,True
0.005,3.0,182501170,False,23,0.0049767598618759585,0.004760617562196739,0.005192902161555178,True
0.005,3.0,1199842931,False,22,0.004795699352423694,0.004579557052744474,0.005011841652102914,True
0.005,3.0,1850423615,False,23,0.004944641501849187,0.004728499202169967,0.0051607838015284065,True
0.005,3.0,205127250,False,23,0.004932066687811579,0.004715924388132359,0.005148208987490799,True
0.005,3.0,1872306093,False,23,0.004913266205852313,0.004697123906173093,0.005129408505531533,True
0.005,3.0,1867774544,False,23,0.004903931088996354,0.004687788789317134,0.005120073388675574,True
0.005,3.0,313875062,False,23,0.004955422208842689,0.004739279909163469,0.005171564508521909,True
0.005,3.0,555533723,False,23,0.005001648074512068,0.004785505774832849,0.005217790374191288,True
0.005,3.0,297394799,False,23,0.005026794906512823,0.004810652606833604,0.005242937206192043,True
0.005,3.0,776683420,False,23,0.005010318241567239,0.004794175941888019,0.005226460541246459,True
0.005,3.0,1422611561,False,23,0.004895322832617456,0.004679180532938236,0.005111465132296675,True
