true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.02,0.05,1358260696,False,44,0.009523821682137607,0.0,0.022492359662890808,True
0.02,0.1,964620264,False,90,0.01948127978819608,0.012997010797819477,0.02596554877857268,True
0.02,0.1,994502791,False,91,0.019620023787256156,0.013135754796879555,0.026104292777632758,True
0.02,0.1,1145333940,False,65,0.01410819735799235,0.007623928367615749,0.020592466348368952,True
0.02,0.1,503290347,False,90,0.019395491043291947,0.012911222052915346,0.02587976003366855,True
0.02,0.1,1081116097,False,97,0.02089001351242783,0.014405744522051227,0.02737428250280443,True
0.02,0.1,1933063440,False,92,0.019936164597565274,0.013451895607188673,0.026420433587941876,True
0.02,0.1,4444100,False,88,0.019112435013247168,0.012628166022870566,0.02559670400362377,True
0.02,0.1,754907125,False,102,0.022029256842174542,0.015544987851797941,0.028513525832551144,True
0.02,0.1,1103892536,False,112,0.02419892620665922,0.01771465721628262,0.03068319519703582,True
0.02,0.1,892442911,False,78,0.016931069496102964,0.010446800505726363,0.023415338486479566,True
0.02,0.1,624307413,False,100,0.021713161620743708,0.015228892630367107,0.02819743061112031,True
0.02,0.1,1601754162,False,45,0.009651724082933499,0.0031674550925568975,0.016135993073310102,True
0.02,0.1,1884959830,False,66,0.014300436874844816,0.007816167884468215,0.020784705865221416,True
0.02,0.1,356012807,False,86,0.018562991186661507,0.012078722196284905,0.025047260177038108,True
0.02,0.1,1785721104,False,95,0.020595131754415127,0.014110862764038525,0.02707940074479173,True
0.02,0.1,318754522,False,85,0.018406565177329217,0.011922296186952615,0.02489083416770582,True
0.02,0.1,1386841249,False,81,0.017546105599999053,0.011061836609622452,0.024030374590375655,True
0.02,0.1,879544321,False,95,0.020577430931157666,0.014093161940781064,0.027061699921534267,True
0.02,0.1,1303902065,False,95,0.020503670442442258,0.014019401452065657,0.02698793943281886,True
0.02,0.1,1787575180,False,88,0.019048577100345465,0.012564308109968864,0.025532846090722067,True
0.02,0.1,482397857,False,76,0.016444390968071515,0.009960121977694913,0.022928659958448117,True
0.02,0.1,935542646,False,106,0.022913700399010455,0.016429431408633854,0.029397969389387057,True
0.02,0.1,903768955,False,85,0.01841186060300751,0.011927591612630909,0.024896129593384112,True
0.02,0.1,1862859039,False,77,0.016645968782170777,0.010161699791794175,0.023130237772547378,True
0.02,0.1,1004543843,False,92,0.019959384271488585,0.013475115281111984,0.026443653261865187,True
0.02,0.1,1519081151,False,100,0.021551343210195313,0.015067074219818712,0.028035612200571915,True
0.02,0.1,1422708483,False,94,0.020386521724818717,0.013902252734442115,0.026870790715195318,True
0.02,0.1,757245231,False,126,0.02728746041447934,0.020803191424102738,0.03377172940485594,True
0.02,0.1,1186427570,False,94,0.02030878695714119,0.01382451796676459,0.026793055947517793,True
0.02,0.1,1381986188,False,91,0.019603697126786262,0.01311942813640966,0.026087966117162863,True
0.02,0.2,256975469,False,92,0.019948359516637662,0.01670622502144936,0.023190494011825963,True
0.02,0.2,1017753553,False,100,0.02174549029340597,0.018503355798217668,0.02498762478859427,True
0.02,0.2,570062507,False,93,0.020093896425661784,0.016851761930473483,0.023336030920850084,True
0.02,0.2,1528682734,False,96,0.02088681975422183,0.017644685259033527,0.02412895424941013,True
0.02,0.2,55586450,False,90,0.019524575602199862,0.01628244110701156,0.022766710097388163,True
0.02,0.2,1049083629,False,97,0.02097053093924287,0.017728396444054568,0.02421266543443117,True
0.02,0.2,2044313044,False,92,0.019969925881959887,0.016727791386771586,0.023212060377148187,True
0.02,0.2,24312908,False,92,0.0200163447144091,0.0167742102192208,0.0232584792095974,True
0.02,0.2,339089432,False,90,0.019403031166493143,0.016160896671304843,0.022645165661681444,True
0.02,0.2,730488745,False,91,0.01976036039096177,0.01651822589577347,0.023002494886150072,True
0.02,0.2,360318079,False,92,0.019831914217468126,0.016589779722279825,0.023074048712656427,True
0.02,0.2,976496949,False,100,0.021600672443238846,0.018358537948050545,0.024842806938427147,True
0.02,0.2,1540251384,False,89,0.019272862368550452,0.01603072787336215,0.022514996863738753,True
0.02,0.2,743163047,False,93,0.02013281658421168,0.01689068208902338,0.02337495107939998,True
0.02,0.2,366387465,False,100,0.02154808225683603,0.01830594776164773,0.024790216752024332,True
0.02,0.2,1834396963,False,92,0.01985974371024132,0.01661760921505302,0.02310187820542962,True
0.02,0.2,1354007022,False,94,0.020333462623312787,0.017091328128124486,0.023575597118501088,True
0.02,0.2,819891566,False,100,0.021737763043062044,0.018495628547873743,0.024979897538250345,True
0.02,0.2,1775856223,False,93,0.02015947221592446,0.01691733772073616,0.02340160671111276,True
0.02,0.2,1832179838,False,83,0.018059497002170515,0.014817362506982214,0.021301631497358815,True
0.02,0.2,346711847,False,111,0.024094093155288432,0.02085195866010013,0.027336227650476733,True
0.02,0.2,201445809,False,90,0.019400417422215276,0.016158282927026976,0.022642551917403577,True
0.02,0.2,1520302588,False,93,0.020220632219871207,0.016978497724682906,0.023462766715059508,True
0.02,0.2,1568547717,False,90,0.0195235181867287,0.016281383691540398,0.022765652681917,True
0.02,0.2,1270216132,False,89,0.019360929109119615,0.016118794613931314,0.022603063604307916,True
0.02,0.2,1272114270,False,97,0.02098937681255429,0.017747242317365988,0.02423151130774259,True
0.02,0.2,56813589,False,101,0.021865184071872233,0.018623049576683932,0.025107318567060534,True
0.02,0.2,1942707002,False,95,0.020655869971283596,0.017413735476095295,0.023898004466471896,True
0.02,0.2,376754165,False,101,0.02192324389671705,0.01868110940152875,0.02516537839190535,True
0.02,0.2,2119358948,False,85,0.018309097456094124,0.015066962960905823,0.021551231951282425,True
0.02,0.5,940410357,False,95,0.020469610059585412,0.01917275626151009,0.021766463857660734,True
0.02,0.5,542135163,False,94,0.020419769696233794,0.019122915898158472,0.021716623494309115,True
0.02,0.5,971338318,False,92,0.019893347944839795,0.018596494146764474,0.021190201742915117,True
0.02,0.5,42484555,False,90,0.019576037192313586,0.018279183394238264,0.020872890990388908,True
0.02,0.5,598760562,False,90,0.01951408918620194,0.01821723538812662,0.020810942984277263,True
0.02,0.5,279266973,False,88,0.019068644127206276,0.017771790329130954,0.020365497925281598,True
0.02,0.5,2104794024,False,92,0.019932729545147534,0.018635875747072213,0.021229583343222856,True
0.02,0.5,6895188,False,94,0.020300292911714046,0.019003439113638724,0.021597146709789367,True
0.02,0.5,1343466366,False,93,0.020081092970600477,0.018784239172525155,0.0213779467686758,True
0.02,0.5,1206423262,False,91,0.019768994449064266,0.018472140650988945,0.021065848247139588,True
0.02,0.5,1463577991,False,96,0.02070942461314755,0.01941257081507223,0.022006278411222872,True
0.02,0.5,1029383276,False,92,0.019873078586418826,0.018576224788343504,0.021169932384494147,True
0.02,0.5,888381329,False,94,0.02043548918901756,0.019138635390942238,0.02173234298709288,True
0.02,0.5,175878231,False,93,0.020120788715147667,0.018823934917072346,0.02141764251322299,True
0.02,0.5,1993938078,False,92,0.01996852736295784,0.01867167356488252,0.021265381161033162,True
0.02,0.5,1979643925,False,96,0.02069383980293084,0.019396986004855517,0.02199069360100616,True
0.02,0.5,593745480,False,88,0.019029163190361728,0.017732309392286406,0.02032601698843705,True
0.02,0.5,321382884,False,93,0.020053379246987916,0.018756525448912594,0.021350233045063238,True
0.02,0.5,497613676,False,93,0.020152583477900193,0.01885572967982487,0.021449437275975515,True
0.02,0.5,1603293406,False,94,0.020448253975779585,0.019151400177704263,0.021745107773854907,True
0.02,0.5,67792762,False,93,0.02007612508383826,0.018779271285762938,0.02137297888191358,True
0.02,0.5,1440118590,False,87,0.01878301651552404,0.017486162717448718,0.02007987031359936,True
0.02,0.5,1396717407,False,92,0.019955747944513363,0.01865889414643804,0.021252601742588684,True
0.02,0.5,373730347,False,91,0.019785115865476335,0.018488262067401014,0.021081969663551657,True
0.02,0.5,1614160651,False,91,0.019706077541769285,0.018409223743693963,0.021002931339844606,True
0.02,0.5,61082368,False,91,0.019732794476828984,0.018435940678753662,0.021029648274904306,True
0.02,0.5,866214781,False,92,0.019923735685341917,0.018626881887266595,0.02122058948341724,True
0.02,0.5,1463739184,False,91,0.019706997781659658,0.018410143983584336,0.02100385157973498,True
0.02,0.5,239736547,False,92,0.02000188362388146,0.018705029825806137,0.02129873742195678,True
0.02,0.5,958492305,False,94,0.020292184214568534,0.018995330416493213,0.021589038012643856,True
0.02,1.0,901039495,False,92,0.01987503499376216,0.0192266080947245,0.02052346189279982,True
0.02,1.0,1939282632,False,92,0.01987256329280594,0.019224136393768278,0.0205209901918436,True
0.02,1.0,414808778,False,93,0.020160656695775627,0.019512229796737966,0.020809083594813288,True
0.02,1.0,152233572,False,93,0.020151940868703314,0.019503513969665653,0.020800367767740975,True
0.02,1.0,1766406325,False,92,0.020021493283609686,0.019373066384572025,0.020669920182647347,True
0.02,1.0,971320193,False,93,0.02005772097842593,0.01940929407938827,0.020706147877463593,True
0.02,1.0,1931811967,False,92,0.020002666321755763,0.019354239422718102,0.020651093220793424,True
0.02,1.0,219963564,False,94,0.02024396888234024,0.01959554198330258,0.0208923957813779,True
0.02,1.0,1485185815,False,92,0.019830208741460742,0.01918178184242308,0.020478635640498403,True
0.02,1.0,777334223,False,91,0.01960872125140464,0.01896029435236698,0.0202571481504423,True
0.02,1.0,1922504247,False,92,0.019951112070997503,0.019302685171959842,0.020599538970035164,True
0.02,1.0,404307597,False,91,0.01974638681240597,0.01909795991336831,0.02039481371144363,True
0.02,1.0,166089464,False,91,0.01975454337962,0.01910611648058234,0.020402970278657662,True
0.02,1.0,1272379543,False,92,0.01994209321451438,0.01929366631547672,0.02059052011355204,True
0.02,1.0,1869805787,False,92,0.01990165392804151,0.01925322702900385,0.02055008082707917,True
0.02,1.0,1582241871,False,91,0.019624432158935577,0.018976005259897916,0.020272859057973238,True
0.02,1.0,1426981097,False,92,0.019836233157354024,0.019187806258316363,0.020484660056391685,True
0.02,1.0,1661281326,False,93,0.020026067180326595,0.019377640281288935,0.020674494079364256,True
0.02,1.0,1019620166,False,92,0.01986317494480173,0.01921474804576407,0.02051160184383939,True
0.02,1.0,1499719017,False,92,0.020010796162850765,0.019362369263813104,0.020659223061888426,True
0.02,1.0,43728735,False,93,0.020039005939925532,0.01939057904088787,0.020687432838963193,True
0.02,1.0,1810789414,False,90,0.019417980156353466,0.018769553257315805,0.020066407055391127,True
0.02,1.0,2083825862,False,91,0.01969138153155082,0.01904295463251316,0.020339808430588482,True
0.02,1.0,1571327343,False,91,0.01962810989910895,0.01897968300007129,0.020276536798146613,True
0.02,1.0,765831733,False,92,0.019825358937534936,0.019176932038497276,0.020473785836572597,True
0.02,1.0,2004209634,False,94,0.020363793868572445,0.019715366969534784,0.021012220767610106,True
0.02,1.0,569760944,False,93,0.020038326292513,0.019389899393475338,0.02068675319155066,True
0.02,1.0,472619503,False,91,0.019693163770914218,0.019044736871876557,0.02034159066995188,True
0.02,1.0,809110594,False,91,0.019665605938908887,0.019017179039871226,0.020314032837946548,True
0.02,1.0,1257967349,False,92,0.01988008975592694,0.01923166285688928,0.0205285166549646,True
0.03,0.005,1078978512,False,0,0.0,0.0,0.12968537980753203,False
0.03,0.005,1723112476,False,0,0.0,0.0,0.12968537980753203,False
0.03,0.005,890921508,False,154,0.03340382679529735,0.0,0.16308920660282938,False
0.03,0.005,1964176300,False,179,0.038791252233858466,0.0,0.1684766320413905,False
0.03,0.005,1814763927,False,237,0.051201699828424575,0.0,0.1808870796359566,False
0.03,0.005,1124136049,False,0,0.0,0.0,0.12968537980753203,False
0.03,0.005,516417328,False,37,0.008103887678723807,0.0,0.13778926748625583,False
0.03,0.005,1094884132,False,548,0.11865082831153566,0.0,0.2483362081190677,False
0.03,0.005,1087778798,False,241,0.05227115571286371,0.0,0.18195653552039576,False
0.03,0.005,442337885,False,305,0.06600170579903761,0.0,0.19568708560656964,False
0.03,0.005,1297392463,False,534,0.11563965660847242,0.0,0.24532503641600445,False
0.03,0.005,2088785606,False,213,0.04614158117039611,0.0,0.17582696097792813,False
0.03,0.005,1928561568,False,87,0.01874209675378101,0.0,0.14842747656131305,False
0.03,0.005,1685791860,False,169,0.03661111496198661,0.0,0.16629649476951863,False
0.03,0.005,2003182318,False,221,0.04776661955565627,0.0,0.17745199936318828,False
0.03,0.005,1655894063,False,0,0.0,0.0,0.12968537980753203,False
0.03,0.005,1893137651,False,104,0.022603468608015567,0.0,0.1522888484155476,False
0.03,0.005,520971472,False,159,0.034438569586930264,0.0,0.1641239493944623,False
0.03,0.005,838560218,False,440,0.09528260950226394,0.0,0.22496798930979597,False
0.03,0.005,1369232413,False,271,0.05863797219598588,0.0,0.1883233520035179,False
0.03,0.005,527708048,False,29,0.006196117547651788,0.0,0.13588149735518382,False
0.03,0.005,1766564046,False,388,0.08391204067248527,0.0,0.21359742048001729,False
0.03,0.005,1467621602,False,63,0.013732686732264647,0.0,0.1434180665397967,False
0.03,0.005,69560778,False,82,0.017789385499192067,0.0,0.1474747653067241,False
0.03,0.005,2114662618,False,480,0.10395307977576333,0.0,0.23363845958329538,False
0.03,0.005,897255049,False,265,0.05735243941971871,0.0,0.18703781922725074,False
0.03,0.005,437104669,False,22,0.00467181875754506,0.0,0.13435719856507708,False
0.03,0.005,1195652771,False,199,0.0431147987412924,0.0,0.17280017854882443,False
0.03,0.005,1331666565,False,254,0.05500260550412847,0.0,0.1846879853116605,False
0.03,0.005,853277250,False,230,0.04986709182680599,0.0,0.17955247163433802,False
0.03,0.01,1866440640,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,489850942,False,99,0.02143164154398989,0.0,0.0862743314477559,False
0.03,0.01,293318975,False,105,0.02272209842628603,0.0,0.08756478833005205,False
0.03,0.01,1282715438,False,201,0.043581799863273006,0.0,0.10842448976703903,False
0.03,0.01,1862338730,False,142,0.03072133588958924,0.0,0.09556402579335525,False
0.03,0.01,1049526402,False,43,0.00935981160219763,0.0,0.07420250150596365,False
0.03,0.01,364803351,False,16,0.0034152389196152842,0.0,0.0682579288233813,False
0.03,0.01,735236812,False,117,0.02528114862816555,0.0,0.09012383853193157,False
0.03,0.01,1619733893,False,78,0.016853477290069616,0.0,0.08169616719383563,False
0.03,0.01,1278448204,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,481118846,False,79,0.01702249715221239,0.0,0.08186518705597841,False
0.03,0.01,812473664,False,169,0.0365217762136788,0.0,0.10136446611744482,False
0.03,0.01,891217457,False,88,0.01898962101048848,0.0,0.0838323109142545,False
0.03,0.01,1115010885,False,72,0.015506872169052215,0.0,0.08034956207281824,False
0.03,0.01,1672004884,False,130,0.028182484911587202,0.0,0.09302517481535322,False
0.03,0.01,642341758,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,601066177,False,121,0.026169441170383143,0.0,0.09101213107414916,False
0.03,0.01,225003502,False,234,0.05062592120711817,0.0,0.11546861111088419,False
0.03,0.01,1701997070,False,142,0.030783797844059088,0.0,0.0956264877478251,False
0.03,0.01,118732027,False,105,0.022780634841878006,0.0,0.08762332474564402,False
0.03,0.01,289914462,False,170,0.036796782196899254,0.0,0.10163947210066526,False
0.03,0.01,1753294631,False,113,0.024378662468120496,0.0,0.08922135237188651,False
0.03,0.01,977806112,False,8,0.0017971241852509,0.0,0.06663981408901691,False
0.03,0.01,2124288262,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,1066419783,False,162,0.035064435527432755,0.0,0.09990712543119877,False
0.03,0.01,868527253,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,753245459,False,0,0.0,0.0,0.06484268990376602,False
0.03,0.01,1339136479,False,151,0.03266331309603349,0.0,0.0975060029997995,False
0.03,0.01,1735553239,False,65,0.014132167138809396,0.0,0.07897485704257541,False
0.03,0.01,1978947092,False,343,0.07413640825253937,0.00929371834877335,0.13897909815630538,False
0.03,0.02,1075238768,False,51,0.010982027904221673,0.0,0.04340337285610468,True
0.03,0.02,9424672,False,202,0.04368645337206629,0.01126510842018328,0.07610779832394929,False
0.03,0.02,2143038536,False,236,0.05116578690453659,0.01874444195265358,0.0835871318564196,False
0.03,0.02,1372011547,False,109,0.02359680874569494,0.0,0.05601815369757795,False
0.03,0.02,340675067,False,50,0.0107144109302068,0.0,0.04313575588208981,True
0.03,0.02,150623281,False,0,0.0,0.0,0.03242134495188301,True
0.03,0.02,1034228559,False,155,0.03364645400408639,0.0012251090522033825,0.0660677989559694,False
0.03,0.02,494365984,False,138,0.029852663160797564,0.0,0.06227400811268057,False
0.03,0.02,34884003,False,144,0.031074601813954595,0.0,0.0634959467658376,False
0.03,0.02,1669466779,False,206,0.044696250204990996,0.012274905253107989,0.077117595156874,False
0.03,0.02,1866553060,False,111,0.024020930182788645,0.0,0.05644227513467165,False
0.03,0.02,65607451,False,103,0.02222400498229741,0.0,0.054645349934180416,False
0.03,0.02,1867316463,False,190,0.04119995414783594,0.008778609195952934,0.07362129909971896,False
0.03,0.02,490574196,False,175,0.03787506688983813,0.005453721937955125,0.07029641184172114,False
0.03,0.02,1314495318,False,128,0.027650063179471884,0.0,0.06007140813135489,False
0.03,0.02,1880049405,False,48,0.01028403188526178,0.0,0.04270537683714479,True
0.03,0.02,1685947993,False,198,0.04286046591664868,0.010439120964765673,0.0752818108685317,False
0.03,0.02,1039351346,False,102,0.022130780883274248,0.0,0.054552125835157256,False
0.03,0.02,1544628429,False,155,0.03361075101861017,0.0011894060667271625,0.06603209597049317,False
0.03,0.02,1348217053,False,87,0.018907373140105575,0.0,0.05132871809198858,False
0.03,0.02,318219122,False,114,0.024760095321121223,0.0,0.05718144027300423,False
0.03,0.02,447500823,False,169,0.03660123590755216,0.0041798909556691535,0.06902258085943516,False
0.03,0.02,1966590683,False,109,0.023493513064121938,0.0,0.055914858016004945,False
0.03,0.02,1664881132,False,47,0.010233520200148866,0.0,0.04265486515203187,True
0.03,0.02,680153134,False,114,0.02466947430851164,0.0,0.05709081926039465,False
0.03,0.02,589456401,False,136,0.029431426632073012,0.0,0.06185277158395602,False
0.03,0.02,280043096,False,153,0.033071496865563196,0.0006501519136801887,0.0654928418174462,False
0.03,0.02,155638324,False,133,0.028739241488438247,0.0,0.061160586440321255,False
0.03,0.02,141995794,False,186,0.040154281069822106,0.007732936117939099,0.07257562602170511,False
0.03,0.02,1393029981,False,142,0.030676676777189046,0.0,0.06309802172907206,False
0.03,0.05,467897691,False,166,0.036030659422014694,0.02306212144126149,0.0489991974027679,True
0.03,0.05,1226671559,False,130,0.028206280607148217,0.015237742626395014,0.041174818587901424,True
0.03,0.05,181560284,False,107,0.023261601323656136,0.010293063342902933,0.03623013930440934,True
0.03,0.05,714238307,False,188,0.0406070000671437,0.027638462086390495,0.0535755380478969,False
0.03,0.05,1977257778,False,112,0.024228905900289956,0.011260367919536753,0.03719744388104316,True
0.03,0.05,665980589,False,128,0.027696881804830674,0.01472834382407747,0.04066541978558388,True
0.03,0.05,299437484,False,55,0.011942406273117974,0.0,0.02491094425387118,True
0.03,0.05,1953195090,False,156,0.033844396829417464,0.02087585884866426,0.04681293481017067,True
0.03,0.05,149479567,False,174,0.03764253456934013,0.024673996588586926,0.05061107255009333,False
0.03,0.05,676486835,False,139,0.03018598207466023,0.017217444093907026,0.04315452005541343,True
0.03,0.05,1972744422,False,120,0.025932936703192085,0.012964398722438882,0.03890147468394529,True
0.03,0.05,1420986842,False,125,0.027024414400429075,0.014055876419675872,0.03999295238118228,True
0.03,0.05,1281616430,False,154,0.03336989592024706,0.02040135793949386,0.046338433901000266,True
0.03,0.05,723940587,False,119,0.02573224559076339,0.012763707610010187,0.038700783571516593,True
0.03,0.05,1145267804,False,180,0.03886603077308931,0.025897492792336108,0.051834568753842514,False
0.03,0.05,2088984320,False,146,0.03160059709397459,0.01863205911322139,0.044569135074727796,True
0.03,0.05,1147168005,False,139,0.02999209477385517,0.017023556793101968,0.042960632754608374,True
0.03,0.05,1050856037,False,183,0.03959077316660804,0.02662223518585484,0.052559311147361246,False
0.03,0.05,2048017544,False,129,0.027864966880163662,0.014896428899410459,0.040833504860916865,True
0.03,0.05,1018137780,False,128,0.02780326874211426,0.014834730761361058,0.04077180672286747,True
0.03,0.05,1354778682,False,85,0.01830734204622846,0.005338804065475256,0.03127588002698166,True
0.03,0.05,783101713,False,83,0.01789453366525696,0.004925995684503758,0.030863071646010164,True
0.03,0.05,507095895,False,102,0.02198225078750997,0.009013712806756766,0.03495078876826317,True
0.03,0.05,609279472,False,129,0.028002060698445966,0.015033522717692763,0.040970598679199166,True
0.03,0.05,1878485009,False,156,0.03368103921047724,0.02071250122972404,0.046649577191230446,True
0.03,0.05,382762443,False,142,0.030812672101680233,0.01784413412092703,0.043781210082433436,True
0.03,0.05,1392857201,False,136,0.02954457608301199,0.016576038102258786,0.04251311406376519,True
0.03,0.05,1119808431,False,168,0.03645805904374429,0.023489521062991084,0.04942659702449749,True
0.03,0.05,618067127,False,130,0.028167338704518676,0.015198800723765473,0.04113587668527188,True
0.03,0.05,885338208,False,122,0.026312901861546712,0.013344363880793509,0.03928143984229991,True
0.03,0.1,1068401304,False,138,0.02983336023382369,0.023349091243447088,0.03631762922420029,True
0.03,0.1,940529519,False,123,0.02666575900879009,0.02018149001841349,0.03315002799916669,True
0.03,0.1,301053313,False,140,0.03034394433623819,0.02385967534586159,0.03682821332661479,True
0.03,0.1,568548628,False,158,0.034235951956397455,0.027751682966020853,0.040720220946774056,True
0.03,0.1,1655436338,False,145,0.03132249155588826,0.02483822256551166,0.03780676054626486,True
0.03,0.1,735031264,False,157,0.03390288913935896,0.02741862014898236,0.04038715812973556,True
0.03,0.1,369694478,False,139,0.030059205254815733,0.02357493626443913,0.03654347424519233,True
0.03,0.1,374902355,False,149,0.03220161296575006,0.02571734397537346,0.03868588195612666,True
0.03,0.1,1437263075,False,144,0.0311339803042982,0.0246497113139216,0.037618249294674805,True
0.03,0.1,1042800917,False,144,0.031229777707373736,0.024745508716997135,0.03771404669775034,True
0.03,0.1,524063671,False,141,0.0305002131825923,0.0240159441922157,0.0369844821729689,True
0.03,0.1,1468237084,False,133,0.028701571747891615,0.022217302757515014,0.03518584073826822,True
0.03,0.1,1037268858,False,153,0.03311682350862577,0.02663255451824917,0.03960109249900237,True
0.03,0.1,401806782,False,137,0.029548114691580894,0.023063845701204292,0.03603238368195749,True
0.03,0.1,476628856,False,132,0.02853717580891962,0.02205290681854302,0.035021444799296225,True
0.03,0.1,466587267,False,150,0.032399901925084816,0.025915632934708215,0.03888417091546142,True
0.03,0.1,349654710,False,155,0.03355321332966676,0.027068944339290156,0.04003748232004336,True
0.03,0.1,622646005,False,146,0.03161018814273184,0.025125919152355236,0.03809445713310844,True
0.03,0.1,618431966,False,154,0.03335646086882024,0.02687219187844364,0.039840729859196844,True
0.03,0.1,10563483,False,144,0.03106904833912353,0.024584779348746928,0.03755331732950013,True
0.03,0.1,1995105573,False,149,0.03233558392870809,0.02585131493833149,0.03881985291908469,True
0.03,0.1,1763603188,False,148,0.032026096191772976,0.025541827201396375,0.03851036518214958,True
0.03,0.1,1551717932,False,130,0.028198931807950255,0.021714662817573654,0.03468320079832686,True
0.03,0.1,2050448820,False,133,0.028808013685067486,0.022323744694690884,0.035292282675444084,True
0.03,0.1,9725008,False,123,0.02658094008201213,0.02009667109163553,0.03306520907238873,True
0.03,0.1,444483109,False,133,0.028875730917606986,0.022391461927230384,0.03535999990798359,True
0.03,0.1,755461860,False,118,0.025646898968172772,0.01916262997779617,0.032131167958549374,True
0.03,0.1,1337339540,False,143,0.030974047112633105,0.024489778122256504,0.0374583161030097,True
0.03,0.1,2110127190,False,133,0.028804910156712046,0.022320641166335444,0.03528917914708865,True
0.03,0.1,831964739,False,135,0.029222495594927806,0.022738226604551205,0.035706764585304404,True
0.03,0.2,1033689444,False,140,0.030367438956155537,0.027125304460967236,0.03360957345134384,True
0.03,0.2,284886525,False,132,0.02856188596779713,0.02531975147260883,0.03180402046298543,True
0.03,0.2,896413834,False,144,0.031146069106326602,0.0279039346111383,0.0343882036015149,True
0.03,0.2,1783127570,False,143,0.030871158933209082,0.02762902443802078,0.03411329342839738,True
0.03,0.2,1720909065,False,151,0.032630916134788655,0.029388781639600355,0.035873050629976956,True
0.03,0.2,315494449,False,139,0.030092713553260573,0.026850579058072272,0.03333484804844887,True
0.03,0.2,852872649,False,143,0.030957846221439628,0.027715711726251327,0.03419998071662793,True
0.03,0.2,1452161065,False,137,0.029646522217920256,0.026404387722731956,0.03288865671310856,True
0.03,0.2,1646960732,False,137,0.029623784854257464,0.026381650359069163,0.032865919349445764,True
0.03,0.2,669278207,False,138,0.02982126809627079,0.02657913360108249,0.033063402591459096,True
0.03,0.2,958574721,False,138,0.029942771047086144,0.026700636551897843,0.03318490554227445,True
0.03,0.2,1603591743,False,140,0.03025164067428883,0.02700950617910053,0.03349377516947713,True
0.03,0.2,1884802371,False,140,0.03031589874833076,0.02707376425314246,0.03355803324351906,True
0.03,0.2,1439367787,False,139,0.03015874779742228,0.02691661330223398,0.03340088229261058,True
0.03,0.2,394404809,False,146,0.031605413817335504,0.028363279322147203,0.034847548312523804,True
0.03,0.2,2106415415,False,129,0.027987988493758196,0.024745853998569895,0.031230122988946497,True
0.03,0.2,420298830,False,136,0.029389583703809098,0.026147449208620797,0.0326317181989974,True
0.03,0.2,308696457,False,138,0.02992389567928273,0.02668176118409443,0.033166030174471034,True
0.03,0.2,1778622203,False,138,0.02996060762368824,0.02671847312849994,0.03320274211887654,True
0.03,0.2,1727963643,False,152,0.03293063642899306,0.029688501933804762,0.03617277092418136,True
0.03,0.2,174260700,False,136,0.029421142035994555,0.026179007540806255,0.03266327653118285,True
0.03,0.2,748769867,False,134,0.028897259850053245,0.025655125354864944,0.032139394345241545,True
0.03,0.2,684844670,False,143,0.03106035794778734,0.027818223452599038,0.03430249244297564,True
0.03,0.2,1644388047,False,148,0.0321053594964967,0.028863225001308397,0.035347493991685,True
0.03,0.2,1396083193,False,128,0.027807036087497374,0.024564901592309073,0.031049170582685675,True
0.03,0.2,398076559,False,141,0.03041806861231603,0.02717593411712773,0.03366020310750433,True
0.03,0.2,1005783353,False,139,0.030068734031475378,0.026826599536287077,0.03331086852666368,True
0.03,0.2,1590733536,False,140,0.030409447214294068,0.027167312719105767,0.03365158170948237,True
0.03,0.2,1586295443,False,146,0.031668367195597714,0.028426232700409414,0.034910501690786015,True
0.03,0.2,1335095576,False,145,0.03146541348059732,0.028223278985409023,0.034707547975785624,True
0.03,0.5,980183650,False,135,0.029285256152284715,0.027988402354209393,0.030582109950360037,True
0.03,0.5,576625678,False,136,0.02943289466643627,0.028136040868360947,0.03072974846451159,True
0.03,0.5,1381020279,False,139,0.0300725607483908,0.028775706950315477,0.03136941454646612,True
0.03,0.5,816145060,False,137,0.029726977077225162,0.02843012327914984,0.031023830875300484,True
0.03,0.5,920724718,False,138,0.029822287107880405,0.028525433309805084,0.031119140905955727,True
0.03,0.5,787812302,False,138,0.029829403320498972,0.02853254952242365,0.031126257118574294,True
0.03,0.5,265195447,False,136,0.0295309614519664,0.028234107653891078,0.03082781525004172,True
0.03,0.5,933807849,False,135,0.029233590578351273,0.02793673678027595,0.030530444376426595,True
0.03,0.5,1542226728,False,139,0.03009930715014312,0.028802453352067797,0.03139616094821844,True
0.03,0.5,1593702322,False,139,0.03006562130563873,0.02876876750756341,0.03136247510371405,True
0.03,0.5,1365855185,False,144,0.03115255381385363,0.029855700015778308,0.03244940761192895,True
0.03,0.5,383273740,False,141,0.030563512839151277,0.029266659041075956,0.0318603666372266,True
0.03,0.5,1347797774,False,138,0.029945626194291503,0.02864877239621618,0.031242479992366824,True
0.03,0.5,1471162167,False,139,0.03016999106180859,0.028873137263733268,0.03146684485988391,True
0.03,0.5,1062930344,False,138,0.029900951098684236,0.028604097300608915,0.031197804896759558,True
