epsilon,seed,true_gap,dp_gap,direction_match,pct_diff,survived
2.0,1093121001,0.06703633914045493,0.04749633148272492,True,0.29148381173962484,False
2.0,1066551665,0.06703633914045493,0.05024175987509105,True,0.2505294811844629,False
2.0,641215383,0.06703633914045493,0.04853457412712536,True,0.2759960530446712,False
2.0,1758325198,0.06703633914045493,0.05632051725804055,True,0.15985094084512172,False
2.0,1748728518,0.06703633914045493,0.03930902969903283,True,0.4136161042942348,False
2.0,1321044501,0.06703633914045493,0.0612599697349393,True,0.08616773349470862,True
2.0,1589354036,0.06703633914045493,0.06616395672930919,True,0.013013574761561975,True
2.0,462756925,0.06703633914045493,0.03606472767400615,True,0.46201227369467296,False
3.0,1189682246,0.06703633914045493,0.059236245757218864,True,0.11635619550902476,True
3.0,215103503,0.06703633914045493,0.08132393624248035,True,0.2131321203577357,False
3.0,1048350567,0.06703633914045493,0.07320555329473799,True,0.09202790953959003,True
3.0,1175978834,0.06703633914045493,0.05555382595350222,True,0.1712878915254378,False
3.0,1626937029,0.06703633914045493,0.07998314710499599,True,0.19313119019543767,False
3.0,752544730,0.06703633914045493,0.07558632275138177,True,0.12754251978188832,True
3.0,558657424,0.06703633914045493,0.08713443615338523,True,0.2998089882387619,False
3.0,1101461131,0.06703633914045493,0.06868140882778473,True,0.02453996904399931,True
3.0,208011737,0.06703633914045493,0.06543733044413735,True,0.02385286423483418,True
3.0,1345212721,0.06703633914045493,0.05319460017262234,True,0.20648112867308122,False
3.0,1213690688,0.06703633914045493,0.05437454028227995,True,0.18887962887779272,False
3.0,712932865,0.06703633914045493,0.05587583023146836,True,0.1664844627867134,False
3.0,1517222718,0.06703633914045493,0.05727401171231883,True,0.1456273948325551,True
3.0,86992578,0.06703633914045493,0.055908473463716635,True,0.16599751447380087,False
3.0,635411003,0.06703633914045493,0.06597563759680658,True,0.015822784436750906,True
3.0,1708045195,0.06703633914045493,0.06481271874459049,True,0.033170373328494145,True
3.0,29541515,0.06703633914045493,0.06954002628251166,True,0.03734820806385313,True
3.0,251357815,0.06703633914045493,0.06594343944524461,True,0.016303093355388404,True
3.0,1183889566,0.06703633914045493,0.06874006628525342,True,0.025414978900157953,True
3.0,761820337,0.06703633914045493,0.04702278074445321,True,0.2985479018188806,False
3.0,730471470,0.06703633914045493,0.04205687024417504,True,0.3726257909749928,False
3.0,1518484578,0.06703633914045493,0.053768303814798246,True,0.19792302944612497,False
3.0,1155059173,0.06703633914045493,0.057181529019761146,True,0.1470069852717632,True
3.0,126482344,0.06703633914045493,0.04847322147297095,True,0.276911267910833,False
3.0,749767655,0.06703633914045493,0.0508661859810251,True,0.24121474064313125,False
